"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"is_touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price";"Index";"ppi"
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";2.7;63499;1033;127
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.95;63670;1034;157
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.84;65481;1035;141
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.26;71875;1036;176
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";2.04;39534;1037;100
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.47;91908;1038;157
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";2.09;56634;1039;141
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.64;53840;1040;157
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.8;45128;1041;141
"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";1.45;11231;1042;112
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";256;0;"Nvidia";" GeForce 930M";"windows";2.4;75924;1043;141
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";2.3;55923;1044;141
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";1.54;53280;1045;157
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"Hybrid";256;500;"Intel";" HD Graphics 520";"windows";1.84;112066;1046;141
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.43;78268;1047;157
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 980M";"windows";3.78;82352;1048;127
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 980M";"windows";4.6;122011;1049;127
"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";" HD Graphics 400";"other";1.2;15339;1050;135
"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.1;139594;1051;210
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";1.91;52161;1052;141
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";2.3;58288;1053;141
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";2.04;52161;1054;100
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"Hybrid";1024;0;"Intel";" HD Graphics 620";"windows";1.2;120093;1055;276
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.31;37570;1056;100
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"other";1.96;26587;1057;100
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";" Radeon R5";"windows";2.4;23923;1058;100
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;12;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.6;69211;1059;166
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.94;96916;1060;141
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"HDD";1024;0;"Nvidia";" GeForce GTX 965M";"other";4.0;53173;1062;127
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics";"windows";2.25;29784;1063;141
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;"AMD";" Radeon R7 M445";"windows";2.32;52747;1064;141
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";1.8;102777;1065;141
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.29;77682;1066;166
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;64;"Hybrid";1024;0;"Nvidia";" GeForce GTX 980 ";"windows";3.58;211788;1067;127
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.62;42518;1068;166
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"windows";3.21;70809;1069;282
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";" HD Graphics 515";"macos";0.92;69264;1070;226
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.06;25680;1071;100
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.31;63883;1072;100
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.26;63883;1073;176
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.49;58075;1074;166
"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.3;91295;1075;176
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";" Radeon R5 M330";"windows";3.0;35112;1076;106
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";" GeForce GTX 950M";"windows";2.3;52055;1077;141
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";3.78;133147;1078;127
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.1;28771;1079;100
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.31;50083;1080;141
"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";0.99;74539;1081;235
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"Hybrid";512;1024;"Nvidia";" GeForce GTX 980M";"windows";4.6;172627;1082;127
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";" HD Graphics 400";"windows";0.69;34433;1083;224
"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";1.3;109171;1084;331
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";2.18;39960;1085;141
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";1.54;54931;1086;157
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";" FirePro W4190M";"windows";1.9;79654;1087;141
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";" HD Graphics 520";"windows";1.7;63883;1088;157
"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;"Intel";" HD Graphics 515";"other";1.29;32767;1089;276
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;"AMD";" Radeon R5";"windows";2.4;20619;1090;100
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"linux";2.2;20965;1091;100
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"other";1.86;18434;1092;100
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.7;85195;1093;127
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";256;0;"AMD";" Radeon 530";"windows";1.4;43602;1094;166
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";2.4;85195;1095;125
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 950M";"windows";2.4;42571;1096;141
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";" Radeon R7 M445";"windows";2.36;34035;1097;141
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" GeForce GTX 965M";"windows";2.6;85195;1098;127
"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 405";"windows";1.96;26640;1099;100
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 980M";"windows";4.3;122491;1100;127
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";1.5;60481;1101;125
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";1.5;62176;1102;125
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.5;4;"SSD";16;0;"Intel";" HD Graphics";"other";2.2;11136;1103;100
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";" FirePro W6150M";"windows";3.0;154459;1104;127
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";" GeForce GTX 1050 Ti";"windows";2.4;63883;1105;141
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.5;75290;1106;125
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";2.9;80516;1107;127
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";" HD Graphics 520";"windows";2.1;46194;1108;141
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";" Radeon R4";"windows";2.1;21205;1109;141
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";2.59;71342;1110;141
"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"SSD";256;0;"Intel";" HD Graphics 515";"windows";1.16;90523;1111;276
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"AMD";" Radeon R5 M315";"windows";2.24;40980;1112;100
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";2.1;22857;1113;100
"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";1.16;104908;1114;166
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";" HD Graphics 400";"other";0.69;29251;1115;224
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.4;8;"SSD";256;0;"Intel";" Iris Plus Graphics 640";"windows";1.23;73473;1116;166
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 980M";"windows";4.6;146519;1117;127
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.25;54825;1118;352
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";1.05;118601;1119;166
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";3.52;69929;1120;127
"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";1.35;10443;1121;166
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.16;90043;1122;166
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.43;80613;1123;157
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";2.09;27899;1124;100
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";2.0;23177;1125;100
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.8;88924;1126;157
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";" HD Graphics 400";"windows";0.69;25521;1127;224
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.26;100966;1128;125
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"other";2.4;52694;1129;141
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";3.35;60153;1130;127
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";" HD Graphics 620";"windows";2.04;33513;1131;100
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Nvidia";" Quadro M500M";"windows";1.8;109244;1132;157
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";" HD Graphics 500";"windows";1.5;14812;1133;112
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.84;40067;1134;141
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";2.23;32820;1135;141
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;"AMD";" Radeon R7 M360";"windows";2.5;58555;1136;141
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M3000M";"windows";3.0;210424;1137;127
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";" Radeon R7 M445";"windows";2.5;41772;1138;100
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 980M";"windows";3.78;127819;1139;127
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.88;115709;1140;141
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";2.8;130003;1141;210
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";2.4;60888;1142;141
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.48;86793;1143;166
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"windows";2.59;118761;1144;141
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.48;95851;1145;221
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"windows";2.0;101179;1146;141
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.26;122381;1147;176
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";2.18;53807;1148;141
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.88;84129;1149;141
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.27;124622;1150;210
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"other";1.9;18062;1151;100
"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"windows";1.86;15824;1152;100
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";" Radeon R5 M330";"other";2.32;31915;1153;141
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050Ti";"windows";2.62;63883;1154;141
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";" GeForce 960M";"windows";2.04;119916;1155;282
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";" Radeon 520";"windows";1.91;25515;1156;141
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";2.7;79536;1157;127
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";" HD Graphics 520";"windows";1.4;122491;1158;157
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";2.5;42011;1159;141
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";1.48;108744;1160;221
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.7;79867;1161;157
"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"windows";1.7;94252;1162;157
"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";2.62;47899;1163;141
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";2.2;24456;1164;100
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"other";2.1;25414;1165;100
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";2.62;79813;1166;282
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.95;74059;1167;141
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 920MX ";"windows";2.2;24935;1168;141
"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";1.44;13267;1169;112
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";2.2;44702;1170;141
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.96;36177;1171;141
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";" UHD Graphics 620";"windows";2.1;61752;1172;141
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";2.2;19660;1173;100
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"other";2.1;21205;1174;100
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"other";2.2;37776;1175;141
"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";2.0;40972;1176;157
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";" HD Graphics 520";"windows";2.32;43956;1177;141
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";" GeForce GTX 960";"windows";3.31;69530;1178;141
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";1.91;114732;1179;141
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.07;34632;1180;100
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.36;87219;1181;210
"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";" GeForce 920M";"windows";1.54;44276;1182;141
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce GT 940MX";"linux";1.98;47686;1183;141
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";" HD Graphics 500";"windows";2.1;17742;1184;100
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";2.18;42571;1185;141
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 960M";"windows";2.59;48432;1186;141
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";2.09;62817;1187;141
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";2.23;36816;1188;141
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"linux";1.23;58555;1189;276
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";4.2;138475;1190;127
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";2.4;43636;1191;141
"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";" Mali T860 MP4";"other";1.15;35112;1192;235
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";1.86;25841;1193;100
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";" HD Graphics 5300";"macos";0.92;61965;1194;226
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.6;63883;1195;166
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";2.21;70703;1196;141
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M430";"other";1.9;19607;1197;100
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 980M";"windows";4.3;114552;1198;127
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 500";"linux";2.1;14492;1199;100
